사용일자,노선명,역명,하차총승객수
202010,4호선,창동,27590
202010,4호선,쌍문,26901
202010,5호선,방화,6521
202010,5호선,개화산,5087
202010,5호선,김포공항,6515
202010,5호선,송정,6438
202010,5호선,마곡,8946
202010,5호선,발산,19940
202010,5호선,우장산,14148
202010,5호선,화곡,26235
202010,5호선,까치산,27818
202010,5호선,신정(은행정),11088
202010,5호선,목동,19077
202010,5호선,오목교(목동운동장앞),24227
202010,5호선,양평,7411
202010,5호선,영등포구청,4116
202010,5호선,영등포시장,9204
202010,5호선,신길,4106
202010,5호선,여의도,28124
202010,5호선,여의나루,8445
202010,5호선,마포,14805
202010,5호선,공덕,15452
202010,5호선,애오개,7126
202010,5호선,충정로(경기대입구),5036
202010,5호선,서대문,18536
202010,5호선,광화문(세종문화회관),33312
202010,5호선,종로3가,11850
202010,5호선,을지로4가,6267
202010,5호선,동대문역사문화공원(DDP),3318
202010,5호선,청구,3800
202010,5호선,신금호,6496
202010,5호선,행당,7168
202010,5호선,왕십리(성동구청),4857
202010,5호선,마장,5165
202010,5호선,답십리,14564
202010,5호선,장한평,18152
202010,5호선,군자(능동),12027
202010,5호선,아차산(어린이대공원후문),13626
202010,5호선,광나루(장신대),11822
202010,5호선,천호(풍납토성),18054
202010,5호선,강동,17980
202010,5호선,길동,7999
202010,5호선,굽은다리(강동구민회관앞),8629
202010,5호선,명일,8677
202010,5호선,고덕,8651
202010,5호선,상일동,13883
202010,5호선,둔촌동,8088
202010,5호선,올림픽공원(한국체대),3823
202010,5호선,방이,7271
202010,5호선,오금,3709
202010,5호선,개롱,6723
202010,5호선,거여,7622
202010,5호선,마천,5729
202010,5호선,미사,11527
202010,5호선,하남풍산,4477
202010,6호선,응암,17013
202010,6호선,역촌,4309
202010,6호선,불광,4582
202010,6호선,독바위,3036
202010,6호선,연신내,0
202010,6호선,구산,5680
202010,6호선,새절(신사),12110
202010,6호선,증산(명지대앞),9723
202010,6호선,디지털미디어시티,15283
202010,6호선,월드컵경기장(성산),5228
202010,6호선,마포구청,12291
202010,6호선,망원,14856
202010,6호선,합정,12519
202010,6호선,상수,8269
202010,6호선,광흥창(서강),8502
202010,6호선,대흥(서강대앞),7959
202010,6호선,공덕,18110
202010,6호선,효창공원앞,6472
202010,6호선,삼각지,5084
202010,6호선,녹사평(용산구청),4556
202010,6호선,이태원,9395
202010,6호선,한강진,8857
202010,6호선,버티고개,2155
202010,6호선,약수,3543
202010,6호선,청구,4041
202010,6호선,신당,8494
202010,6호선,동묘앞,8018
202010,6호선,창신,2912
202010,6호선,보문,6624
202010,6호선,안암(고대병원앞),9775
202010,6호선,고려대(종암),7383
202010,6호선,월곡(동덕여대),10808
202010,6호선,상월곡(한국과학기술연구원),5564
202010,6호선,돌곶이,8127
202010,6호선,석계,12746
202010,6호선,태릉입구,5993
202010,6호선,화랑대(서울여대입구),8899
202010,6호선,봉화산(서울의료원),8344
202010,7호선,장암,912
202010,7호선,도봉산,11153
202010,7호선,수락산,12618
202010,7호선,마들,11557
202010,7호선,노원,20234
202010,7호선,중계,13292
202010,7호선,하계,16573
202010,7호선,공릉(서울과학기술대),11983
202010,7호선,태릉입구,7572
202010,7호선,먹골,9847
202010,7호선,중화,10714
202010,7호선,상봉(시외버스터미널),16090
202010,7호선,면목,15171
202010,7호선,사가정,16331
202010,7호선,용마산(용마폭포공원),5788
202010,7호선,중곡,9428
202010,7호선,군자(능동),11500
202010,7호선,어린이대공원(세종대),12119
202010,7호선,건대입구,12454
202010,7호선,뚝섬유원지,7450
202010,7호선,청담,22132
202010,7호선,강남구청,18091
202010,7호선,학동,26257
202010,7호선,논현,22713
202010,7호선,반포,5727
202010,7호선,고속터미널,13142
202010,7호선,내방,14973
202010,7호선,이수,15260
202010,7호선,남성,10377
202010,7호선,숭실대입구(살피재),12442
202010,7호선,상도,9977
202010,7호선,장승배기,9466
202010,7호선,신대방삼거리,15382
202010,7호선,보라매,9872
202010,7호선,신풍,10643
202010,7호선,대림(구로구청),7998
202010,7호선,남구로,17437
202010,7호선,가산디지털단지,47891
202010,7호선,철산,22621
202010,7호선,광명사거리,22519
202010,7호선,천왕,10169
202010,7호선,온수(성공회대입구),10560
202010,7호선,까치울,7458
202010,7호선,부천종합운동장,3923
202010,7호선,춘의,9468
202010,7호선,신중동,14257
202010,7호선,부천시청,12135
202010,7호선,상동,13123
202010,7호선,삼산체육관,4293
202010,7호선,굴포천,9029
202010,7호선,부평구청,9397
202010,8호선,암사,16376
202010,8호선,천호(풍납토성),17526
202010,8호선,강동구청,10923
202010,8호선,몽촌토성(평화의문),5828
202010,8호선,잠실(송파구청),15168
202010,8호선,석촌,8599
202010,8호선,송파,8128
202010,8호선,가락시장,9202
202010,8호선,문정,22961
202010,8호선,장지,16500
202010,8호선,복정,9287
202010,8호선,산성,7240
202010,8호선,남한산성입구(성남법원.검찰청),12788
202010,8호선,단대오거리,9387
202010,8호선,신흥,4591
202010,8호선,수진,4515
202010,8호선,모란,3183
202010,9호선,개화,1970
202010,9호선,김포공항,10176
202010,9호선,공항시장,3057
202010,9호선,신방화,6439
202010,9호선,마곡나루(서울식물원),10636
202010,9호선,양천향교,9698
202010,9호선,가양,19821
202010,9호선,증미,7205
202010,9호선,등촌,10421
202010,9호선,염창,16798
202010,9호선,신목동,3512
202010,9호선,선유도,7480
202010,9호선,당산,17837
202010,9호선,국회의사당,16763
202010,9호선,여의도,23753
202010,9호선,샛강,5954
202010,9호선,노량진,25606
202010,9호선,노들,3811
202010,9호선,흑석(중앙대입구),7869
202010,9호선,동작(현충원),1363
202010,9호선,구반포,2823
202010,9호선,신반포,2876
202010,9호선,고속터미널,13623
202010,9호선,사평,3049
202010,9호선,신논현,31137
202010,9호선,언주,9833
202010,9호선,선정릉,10343
202010,9호선,삼성중앙,7022
202010,9호선,봉은사,15087
202010,9호선,종합운동장,3880
202010,9호선,삼전,6042
202010,9호선,석촌고분,5457
202010,9호선,석촌,6646
202010,9호선,송파나루,4499
202010,9호선,한성백제,2118
202010,9호선,올림픽공원(한국체대),5779
202010,9호선,둔촌오륜,1069
202010,9호선,중앙보훈병원,8636
202010,1호선,제기동,18588
202010,1호선,청량리(서울시립대입구),21308
202010,1호선,서울역,42737
202010,1호선,동묘앞,8610
202010,1호선,시청,21601
202010,1호선,종각,37125
202010,1호선,종로3가,24788
202010,1호선,종로5가,22795
202010,1호선,동대문,11851
202010,1호선,신설동,14580
202010,2호선,문래,22607
202010,2호선,영등포구청,23811
202010,2호선,당산,23587
202010,2호선,합정,35217
202010,2호선,홍대입구,59527
202010,2호선,신촌,35140
202010,2호선,이대,13500
202010,2호선,충정로(경기대입구),10904
202010,2호선,용답,2489
202010,2호선,신답,1784
202010,2호선,신설동,3197
202010,2호선,도림천,1432
202010,2호선,양천구청,7196
202010,2호선,신정네거리,10408
202010,2호선,용두(동대문구청),2367
202010,2호선,시청,23350
202010,2호선,을지로입구,39800
202010,2호선,을지로3가,21818
202010,2호선,을지로4가,13470
202010,2호선,동대문역사문화공원(DDP),14431
202010,2호선,신당,14415
202010,2호선,상왕십리,13664
202010,2호선,한양대,8435
202010,2호선,뚝섬,22372
202010,2호선,성수,37454
202010,2호선,건대입구,40322
202010,2호선,구의(광진구청),23102
202010,2호선,강변(동서울터미널),33148
202010,2호선,방배,18894
202010,2호선,잠실나루,14146
202010,2호선,잠실새내,21992
202010,2호선,잠실(송파구청),66365
202010,2호선,종합운동장,11058
202010,2호선,삼성(무역센터),53096
202010,2호선,선릉,51808
202010,2호선,역삼,55324
202010,2호선,강남,93199
202010,2호선,교대(법원.검찰청),41743
202010,2호선,서초,22137
202010,2호선,왕십리(성동구청),13884
202010,2호선,아현,9891
202010,2호선,사당,44504
202010,2호선,낙성대(강감찬),26635
202010,2호선,서울대입구(관악구청),48026
202010,2호선,봉천,22401
202010,2호선,신림,62718
202010,2호선,신대방,25757
202010,2호선,구로디지털단지,63790
202010,2호선,대림(구로구청),25758
202010,2호선,신도림,50834
202010,3호선,지축,3253
202010,3호선,구파발,20257
202010,3호선,연신내,36540
202010,3호선,불광,17953
202010,3호선,녹번,13459
202010,3호선,홍제,16922
202010,3호선,무악재,4032
202010,3호선,독립문,7778
202010,3호선,경복궁(정부서울청사),19791
202010,3호선,안국,21727
202010,3호선,종로3가,12494
202010,3호선,을지로3가,11629
202010,3호선,동대입구,7780
202010,3호선,약수,13179
202010,3호선,금호,7669
202010,3호선,옥수,9778
202010,3호선,압구정,35809
202010,3호선,신사,35163
202010,3호선,잠원,5376
202010,3호선,고속터미널,45271
202010,3호선,교대(법원.검찰청),10279
202010,3호선,남부터미널(예술의전당),31788
202010,3호선,양재(서초구청),44242
202010,3호선,매봉,11891
202010,3호선,도곡,5505
202010,3호선,대치,11143
202010,3호선,학여울,2128
202010,3호선,대청,9411
202010,3호선,일원,9643
202010,3호선,수서,18450
202010,3호선,가락시장,9664
202010,3호선,경찰병원,7572
202010,3호선,오금,5755
202010,3호선,충무로,0
202010,4호선,수유(강북구청),34867
202010,4호선,미아(서울사이버대학),15166
202010,4호선,미아사거리,28359
202010,4호선,길음,20006
202010,4호선,성신여대입구(돈암),19711
202010,4호선,한성대입구(삼선교),13766
202010,4호선,혜화,32311
202010,4호선,동대문,21880
202010,4호선,동대문역사문화공원(DDP),14783
202010,4호선,충무로,28515
202010,4호선,명동,19336
202010,4호선,회현(남대문시장),24613
202010,4호선,서울역,16891
202010,4호선,숙대입구(갈월),13249
202010,4호선,삼각지,5526
202010,4호선,신용산,16472
202010,4호선,이촌(국립중앙박물관),8220
202010,4호선,동작(현충원),2726
202010,4호선,총신대입구(이수),22101
202010,4호선,사당,23048
202010,4호선,남태령,1052
202010,4호선,당고개,11576
202010,4호선,상계,17902
202010,4호선,노원,22932
202010,4호선,창동,28321
202010,4호선,쌍문,27060
202010,5호선,방화,6703
202010,5호선,개화산,4856
202010,5호선,김포공항,7085
202010,5호선,송정,6465
202010,5호선,마곡,8798
202010,5호선,발산,20561
202010,5호선,우장산,14221
202010,5호선,화곡,26413
202010,5호선,까치산,28039
202010,5호선,신정(은행정),11120
202010,5호선,목동,19232
202010,5호선,오목교(목동운동장앞),25602
202010,5호선,양평,7248
202010,5호선,영등포구청,4215
202010,5호선,영등포시장,9375
202010,5호선,신길,4139
202010,5호선,여의도,27876
202010,5호선,여의나루,8479
202010,5호선,마포,15037
202010,5호선,공덕,15828
202010,5호선,애오개,6960
202010,5호선,충정로(경기대입구),5005
202010,5호선,서대문,18193
202010,5호선,광화문(세종문화회관),33382
202010,5호선,종로3가,13152
202010,5호선,을지로4가,6352
202010,5호선,동대문역사문화공원(DDP),3323
202010,5호선,청구,3843
202010,5호선,신금호,6357
202010,5호선,행당,7408
202010,5호선,왕십리(성동구청),5222
202010,5호선,마장,5379
202010,5호선,답십리,14741
202010,5호선,장한평,18132
202010,5호선,군자(능동),12332
202010,5호선,아차산(어린이대공원후문),13717
202010,5호선,광나루(장신대),11896
202010,5호선,천호(풍납토성),18958
202010,5호선,강동,17741
202010,5호선,길동,8186
202010,5호선,굽은다리(강동구민회관앞),8880
202010,5호선,명일,8722
202010,5호선,고덕,8934
202010,5호선,상일동,13849
202010,5호선,둔촌동,8317
202010,5호선,올림픽공원(한국체대),3690
202010,5호선,방이,7239
202010,5호선,오금,3691
202010,5호선,개롱,6472
202010,5호선,거여,7681
202010,5호선,마천,5687
202010,5호선,미사,12035
202010,5호선,하남풍산,4597
202010,6호선,응암,17226
202010,6호선,역촌,4312
202010,6호선,불광,4704
202010,6호선,독바위,2902
202010,6호선,구산,5547
202010,6호선,새절(신사),12002
202010,6호선,증산(명지대앞),9569
202010,6호선,디지털미디어시티,15066
202010,6호선,월드컵경기장(성산),5110
202010,6호선,마포구청,12334
202010,6호선,망원,15408
202010,6호선,합정,13492
202010,6호선,상수,9694
202010,6호선,광흥창(서강),8449
202010,6호선,대흥(서강대앞),7900
202010,6호선,공덕,18530
202010,6호선,효창공원앞,6377
202010,6호선,삼각지,5039
202010,6호선,녹사평(용산구청),5281
202010,6호선,이태원,11991
202010,6호선,한강진,10037
202010,6호선,버티고개,2174
202010,6호선,약수,3624
202010,6호선,청구,4118
202010,6호선,신당,8510
202010,6호선,동묘앞,8067
202010,6호선,창신,2876
202010,6호선,보문,6571
202010,6호선,안암(고대병원앞),10632
202010,6호선,고려대(종암),7550
202010,6호선,월곡(동덕여대),10853
202010,6호선,상월곡(한국과학기술연구원),5347
202010,6호선,돌곶이,7881
202010,6호선,석계,12753
202010,6호선,태릉입구,6014
202010,6호선,화랑대(서울여대입구),8910
202010,6호선,봉화산(서울의료원),8246
202010,7호선,장암,962
202010,7호선,도봉산,10881
202010,7호선,수락산,12486
202010,7호선,마들,11309
202010,7호선,노원,21895
202010,7호선,중계,12959
202010,7호선,하계,16527
202010,7호선,공릉(서울과학기술대),11911
202010,7호선,태릉입구,7944
202010,7호선,먹골,9810
202010,7호선,중화,10746
202010,7호선,상봉(시외버스터미널),16706
202010,7호선,면목,15117
202010,7호선,사가정,16664
202010,7호선,용마산(용마폭포공원),5784
202010,7호선,중곡,9330
202010,7호선,군자(능동),11604
202010,7호선,어린이대공원(세종대),11900
202010,7호선,건대입구,13225
202010,7호선,청담,22404
202010,7호선,강남구청,18181
202010,7호선,학동,26158
202010,7호선,논현,23854
202010,7호선,반포,5951
202010,7호선,고속터미널,14452
202010,7호선,내방,15037
202010,7호선,이수,15972
202010,7호선,남성,10191
202010,7호선,숭실대입구(살피재),12350
202010,7호선,상도,10148
202010,7호선,장승배기,9518
202010,7호선,신대방삼거리,15864
202010,7호선,보라매,9804
202010,7호선,신풍,10766
202010,7호선,대림(구로구청),8093
202010,7호선,남구로,17005
202010,7호선,가산디지털단지,47394
202010,7호선,철산,23112
202010,7호선,광명사거리,23231
202010,7호선,천왕,10055
202010,7호선,온수(성공회대입구),10312
202010,7호선,까치울,7622
202010,7호선,부천종합운동장,4026
202010,7호선,신중동,14656
202010,7호선,부천시청,12879
202010,7호선,상동,13771
202010,7호선,삼산체육관,4352
202010,7호선,굴포천,9069
202010,7호선,부평구청,9466
202010,7호선,뚝섬유원지,7804
202010,7호선,춘의,9460
202010,8호선,암사,16551
202010,8호선,천호(풍납토성),18682
202010,8호선,강동구청,10845
202010,8호선,몽촌토성(평화의문),5949
202010,8호선,잠실(송파구청),16217
202010,8호선,석촌,8905
202010,8호선,송파,8157
202010,8호선,가락시장,9780
202010,8호선,문정,22789
202010,8호선,장지,16685
202010,8호선,복정,9255
202010,8호선,산성,6885
202010,8호선,남한산성입구(성남법원.검찰청),12395
202010,8호선,단대오거리,9365
202010,8호선,신흥,4771
202010,8호선,수진,4409
202010,8호선,모란,3344
202010,9호선,개화,1920
202010,9호선,김포공항,11652
202010,9호선,공항시장,3014
202010,9호선,신방화,6460
202010,9호선,마곡나루(서울식물원),10982
202010,9호선,양천향교,9480
202010,9호선,가양,19910
202010,9호선,증미,7113
202010,9호선,등촌,10512
202010,9호선,염창,16838
202010,9호선,신목동,3593
202010,9호선,선유도,7555
202010,9호선,당산,18361
202010,9호선,국회의사당,16836
202010,9호선,여의도,23508
202010,9호선,샛강,5832
202010,9호선,노량진,26702
202010,9호선,노들,3870
202010,9호선,흑석(중앙대입구),8154
202010,9호선,동작(현충원),1408
202010,9호선,구반포,2872
202010,9호선,신반포,3097
202010,9호선,고속터미널,16705
202010,9호선,사평,3089
202010,9호선,신논현,34288
202010,9호선,언주,9983
202010,9호선,선정릉,10296
202010,9호선,삼성중앙,6982
202010,9호선,봉은사,15439
202010,9호선,종합운동장,4055
202010,9호선,삼전,6087
202010,9호선,석촌고분,5390
202010,9호선,석촌,6730
202010,9호선,송파나루,4576
202010,9호선,한성백제,2049
202010,9호선,올림픽공원(한국체대),5850
202010,9호선,둔촌오륜,1013
202010,9호선,중앙보훈병원,8649
202010,1호선,청량리(서울시립대입구),19050
202010,1호선,제기동,16595
202010,1호선,신설동,8858
202010,1호선,동대문,11186
202010,1호선,종로5가,17950
202010,1호선,종로3가,21193
202010,1호선,종각,18368
202010,1호선,시청,9641
202010,1호선,동묘앞,11889
202010,1호선,서울역,28395
202010,2호선,용두(동대문구청),1709
202010,2호선,신정네거리,7121
202010,2호선,양천구청,4502
202010,2호선,도림천,798
202010,2호선,신설동,2928
202010,2호선,신답,991
202010,2호선,용답,1825
202010,2호선,충정로(경기대입구),5606
202010,2호선,아현,6756
202010,2호선,이대,9551
202010,2호선,신촌,29154
202010,2호선,홍대입구,62424
202010,2호선,합정,28781
202010,2호선,당산,14342
202010,2호선,영등포구청,12473
202010,2호선,문래,12518
202010,2호선,신도림,41464
202010,2호선,대림(구로구청),20080
202010,2호선,구로디지털단지,34525
202010,2호선,신대방,18798
202010,2호선,신림,46975
202010,2호선,봉천,15473
202010,2호선,서울대입구(관악구청),36591
202010,2호선,낙성대(강감찬),19727
202010,2호선,사당,34076
202010,2호선,방배,10384
202010,2호선,서초,10059
202010,2호선,교대(법원.검찰청),19526
202010,2호선,강남,62291
202010,2호선,역삼,19293
202010,2호선,선릉,22170
202010,2호선,삼성(무역센터),24960
202010,2호선,종합운동장,8630
202010,2호선,잠실새내,16368
202010,2호선,잠실(송파구청),54169
202010,2호선,잠실나루,7448
202010,2호선,강변(동서울터미널),28701
202010,2호선,구의(광진구청),15354
202010,2호선,건대입구,36251
202010,2호선,성수,17868
202010,2호선,뚝섬,12704
202010,2호선,한양대,4505
202010,2호선,왕십리(성동구청),10960
202010,2호선,상왕십리,8431
202010,2호선,신당,10740
202010,2호선,동대문역사문화공원(DDP),11496
202010,2호선,을지로4가,7534
202010,2호선,을지로3가,9199
202010,2호선,을지로입구,19187
202010,2호선,시청,6902
202010,3호선,오금,3700
202010,3호선,경찰병원,4122
202010,3호선,가락시장,6157
202010,3호선,수서,12651
202010,3호선,일원,4832
202010,3호선,대청,5207
202010,3호선,학여울,1162
202010,3호선,대치,8069
202010,3호선,도곡,3546
202010,3호선,매봉,5608
202010,3호선,양재(서초구청),22624
202010,3호선,남부터미널(예술의전당),20446
202010,3호선,교대(법원.검찰청),4266
202010,3호선,고속터미널,46081
202010,3호선,잠원,3732
202010,3호선,신사,25988
202010,3호선,압구정,25750
202010,3호선,옥수,7176
202010,3호선,금호,5412
202010,3호선,약수,8393
202010,3호선,동대입구,7226
202010,3호선,을지로3가,5418
202010,3호선,종로3가,8380
202010,3호선,안국,15366
202010,3호선,경복궁(정부서울청사),15268
202010,3호선,독립문,6881
202010,3호선,무악재,2908
202010,3호선,홍제,12426
202010,3호선,녹번,8336
202010,3호선,불광,14895
202010,3호선,연신내,28261
202010,3호선,구파발,15616
202010,3호선,지축,2311
202010,4호선,쌍문,18583
202010,4호선,창동,20399
202010,4호선,노원,17843
202010,4호선,상계,12603
202010,4호선,당고개,9414
202010,4호선,남태령,798
202010,4호선,사당,18211
202010,4호선,총신대입구(이수),15774
202010,4호선,동작(현충원),2053
202010,4호선,이촌(국립중앙박물관),6200
202010,4호선,신용산,9348
202010,4호선,삼각지,3320
202010,4호선,숙대입구(갈월),8354
202010,4호선,서울역,11093
202010,4호선,회현(남대문시장),17058
202010,4호선,명동,14772
202010,4호선,충무로,13099
202010,4호선,동대문역사문화공원(DDP),10003
202010,4호선,동대문,14027
202010,4호선,혜화,25746
202010,4호선,한성대입구(삼선교),10233
202010,4호선,성신여대입구(돈암),15636
202010,4호선,길음,13203
202010,4호선,미아사거리,21174
202010,4호선,미아(서울사이버대학),10131
202010,4호선,수유(강북구청),25272
202010,5호선,충정로(경기대입구),1652
202010,5호선,하남풍산,3660
202010,5호선,미사,8556
202010,5호선,마천,4365
202010,5호선,거여,4845
202010,5호선,개롱,4994
202010,5호선,오금,2211
202010,5호선,방이,4899
202010,5호선,올림픽공원(한국체대),2981
202010,5호선,둔촌동,5903
202010,5호선,상일동,8256
202010,5호선,고덕,5471
202010,5호선,명일,5635
202010,5호선,굽은다리(강동구민회관앞),6050
202010,5호선,길동,5581
202010,5호선,강동,12152
202010,5호선,천호(풍납토성),15696
202010,5호선,광나루(장신대),9066
202010,5호선,아차산(어린이대공원후문),12065
202010,5호선,군자(능동),8913
202010,5호선,장한평,10465
202010,5호선,답십리,8962
202010,5호선,마장,3595
202010,5호선,왕십리(성동구청),3797
202010,5호선,행당,4704
202010,5호선,신금호,3949
202010,5호선,청구,2366
202010,5호선,동대문역사문화공원(DDP),1102
202010,5호선,을지로4가,3569
202010,5호선,종로3가,11959
202010,5호선,광화문(세종문화회관),14106
202010,5호선,서대문,7219
202010,5호선,애오개,3580
202010,5호선,공덕,7283
202010,5호선,마포,7227
202010,5호선,여의나루,7182
202010,5호선,여의도,8780
202010,5호선,신길,2347
202010,5호선,영등포시장,7024
202010,5호선,영등포구청,1830
202010,5호선,양평,3258
202010,5호선,오목교(목동운동장앞),16708
202010,5호선,목동,11325
202010,5호선,신정(은행정),7284
202010,5호선,까치산,19634
202010,5호선,화곡,17758
202010,5호선,우장산,9188
202010,5호선,발산,14052
202010,5호선,마곡,4076
202010,5호선,송정,4951
202010,5호선,김포공항,6921
202010,5호선,방화,4642
202010,5호선,개화산,3499
202010,6호선,봉화산(서울의료원),4910
202010,6호선,화랑대(서울여대입구),5995
202010,6호선,태릉입구,4555
202010,6호선,석계,9018
202010,6호선,돌곶이,5286
202010,6호선,상월곡(한국과학기술연구원),3492
202010,6호선,월곡(동덕여대),6947
202010,6호선,고려대(종암),5050
202010,6호선,안암(고대병원앞),6056
202010,6호선,보문,4536
202010,6호선,창신,1733
202010,6호선,동묘앞,7409
202010,6호선,신당,5015
202010,6호선,청구,2478
202010,6호선,약수,2532
202010,6호선,버티고개,1552
202010,6호선,한강진,9612
202010,6호선,이태원,12872
202010,6호선,녹사평(용산구청),5527
202010,6호선,삼각지,3496
202010,6호선,효창공원앞,3910
202010,6호선,공덕,9541
202010,6호선,대흥(서강대앞),5197
202010,6호선,광흥창(서강),4492
202010,6호선,상수,8631
202010,6호선,합정,11273
202010,6호선,망원,13538
202010,6호선,마포구청,7850
202010,6호선,월드컵경기장(성산),6008
202010,6호선,디지털미디어시티,7301
202010,6호선,증산(명지대앞),7723
202010,6호선,새절(신사),8345
202010,6호선,구산,4275
202010,6호선,독바위,2336
202010,6호선,불광,3872
202010,6호선,역촌,2825
202010,6호선,응암,12181
202010,7호선,부평구청,6004
202010,7호선,굴포천,6299
202010,7호선,삼산체육관,3255
202010,7호선,상동,10573
202010,7호선,부천시청,8768
202010,7호선,신중동,9371
202010,7호선,춘의,4818
202010,7호선,부천종합운동장,2704
202010,7호선,까치울,5237
202010,7호선,온수(성공회대입구),5804
202010,7호선,천왕,6128
202010,7호선,광명사거리,17141
202010,7호선,철산,15507
202010,7호선,가산디지털단지,14767
202010,7호선,남구로,8745
202010,7호선,대림(구로구청),7662
202010,7호선,신풍,7573
202010,7호선,보라매,6148
202010,7호선,신대방삼거리,10835
202010,7호선,장승배기,6647
202010,7호선,상도,6580
202010,7호선,숭실대입구(살피재),8267
202010,7호선,남성,7094
202010,7호선,이수,11236
202010,7호선,내방,7696
202010,7호선,고속터미널,10722
202010,7호선,반포,4089
202010,7호선,논현,12990
202010,7호선,학동,11626
202010,7호선,강남구청,10688
202010,7호선,청담,11447
202010,7호선,뚝섬유원지,8197
202010,7호선,건대입구,11312
202010,7호선,어린이대공원(세종대),9253
202010,7호선,군자(능동),7748
202010,7호선,중곡,6402
202010,7호선,용마산(용마폭포공원),5202
202010,7호선,사가정,12249
202010,7호선,면목,10607
202010,7호선,상봉(시외버스터미널),12792
202010,7호선,중화,7585
202010,7호선,먹골,7920
202010,7호선,태릉입구,5928
202010,7호선,공릉(서울과학기술대),8576
202010,7호선,하계,12251
202010,7호선,중계,8167
202010,7호선,노원,16149
202010,7호선,마들,7891
202010,7호선,수락산,10001
202010,7호선,도봉산,9649
202010,7호선,장암,1188
202010,8호선,모란,2999
202010,8호선,수진,3505
202010,8호선,신흥,3665
202010,8호선,단대오거리,6625
202010,8호선,남한산성입구(성남법원.검찰청),8116
202010,8호선,산성,5657
202010,8호선,복정,5918
202010,8호선,장지,11537
202010,8호선,문정,8536
202010,8호선,가락시장,6131
202010,8호선,송파,5348
202010,8호선,석촌,6656
202010,8호선,잠실(송파구청),13036
202010,8호선,몽촌토성(평화의문),5031
202010,8호선,강동구청,6015
202010,8호선,천호(풍납토성),14360
202010,8호선,암사,11139
202010,9호선,중앙보훈병원,4370
202010,9호선,둔촌오륜,762
202010,9호선,올림픽공원(한국체대),5241
202010,9호선,한성백제,1972
202010,9호선,송파나루,3490
202010,9호선,석촌,4767
202010,9호선,석촌고분,3479
202010,9호선,삼전,4049
202010,9호선,종합운동장,2837
202010,9호선,봉은사,9395
202010,9호선,삼성중앙,2953
202010,9호선,선정릉,5429
202010,9호선,언주,5560
202010,9호선,신논현,24049
202010,9호선,사평,1618
202010,9호선,고속터미널,16109
202010,9호선,신반포,1953
202010,9호선,구반포,2073
202010,9호선,동작(현충원),1146
202010,9호선,흑석(중앙대입구),5334
202010,9호선,노들,2600
202010,9호선,노량진,22362
202010,9호선,샛강,2457
202010,9호선,여의도,7650
202010,9호선,국회의사당,3936
202010,9호선,당산,11262
202010,9호선,선유도,3646
202010,9호선,신목동,1991
202010,9호선,염창,10310
202010,9호선,등촌,6503
202010,9호선,증미,3716
202010,9호선,가양,12821
202010,9호선,양천향교,5331
202010,9호선,마곡나루(서울식물원),7173
202010,9호선,신방화,4105
202010,9호선,공항시장,2099
202010,9호선,김포공항,11171
202010,9호선,개화,1350
202010,1호선,청량리(서울시립대입구),13197
202010,1호선,제기동,10671
202010,1호선,신설동,6872
202010,1호선,동대문,10474
202010,1호선,종로5가,7773
202010,1호선,종로3가,11915
202010,1호선,종각,10482
202010,1호선,시청,6413
202010,1호선,동묘앞,12618
202010,1호선,서울역,21227
202010,2호선,용두(동대문구청),1053
202010,2호선,신정네거리,4854
202010,2호선,양천구청,3490
202010,2호선,도림천,499
202010,2호선,신설동,2710
202010,2호선,신답,718
202010,2호선,용답,1505
202010,2호선,충정로(경기대입구),3709
202010,2호선,아현,4655
202010,2호선,이대,5884
202010,2호선,신촌,18724
202010,2호선,홍대입구,39223
202010,2호선,합정,18774
202010,2호선,당산,9316
202010,2호선,영등포구청,8042
202010,2호선,문래,8066
202010,2호선,신도림,28516
202010,2호선,대림(구로구청),15782
202010,2호선,구로디지털단지,23395
202010,2호선,신대방,14154
202010,2호선,신림,33950
202010,2호선,봉천,11055
202010,2호선,서울대입구(관악구청),26407
202010,2호선,낙성대(강감찬),15227
202010,2호선,사당,23128
202010,2호선,방배,6518
202010,2호선,서초,9713
202010,2호선,교대(법원.검찰청),11087
202010,2호선,강남,32295
202010,2호선,역삼,10772
202010,2호선,선릉,10884
202010,2호선,삼성(무역센터),17015
202010,2호선,종합운동장,6806
202010,2호선,잠실새내,9518
202010,2호선,잠실(송파구청),38289
202010,2호선,잠실나루,5380
202010,2호선,강변(동서울터미널),22113
202010,2호선,구의(광진구청),10602
202010,2호선,건대입구,24473
202010,2호선,성수,11448
202010,2호선,뚝섬,8429
202010,2호선,한양대,2655
202010,2호선,왕십리(성동구청),7514
202010,2호선,상왕십리,5915
202010,2호선,신당,8008
202010,2호선,동대문역사문화공원(DDP),8912
202010,2호선,을지로4가,2767
202010,2호선,을지로3가,5387
202010,2호선,을지로입구,13414
202010,2호선,시청,4458
202010,3호선,오금,2697
202010,3호선,경찰병원,2709
202010,3호선,가락시장,4170
202010,3호선,수서,9118
202010,3호선,일원,3022
202010,3호선,대청,3595
202010,3호선,학여울,729
202010,3호선,대치,4926
202010,3호선,도곡,1874
202010,3호선,매봉,3599
202010,3호선,양재(서초구청),14997
202010,3호선,남부터미널(예술의전당),13810
202010,3호선,교대(법원.검찰청),2453
